,loss,DSC,SEN,PPV,val_loss,val_DSC,val_SEN,val_PPV
99,0.30776238903917114,0.6947471602209683,0.7285340376969042,0.7573495363367015,0.36898563482931684,0.6333333168710981,0.6980520082371575,0.6890840870993478
100,0.3012040650536274,0.700999436193499,0.7363392859697342,0.7601071878753859,0.3849114126392773,0.6208068771021706,0.6752253941127232,0.6913984034742627
101,0.2893669217311103,0.712787211968981,0.7480620176627718,0.7699591692151695,0.39806915393897463,0.6073982396296093,0.6737601203577859,0.6481507335390363
102,0.2893568182299877,0.7126809338043476,0.7491654260405178,0.7717261982375178,0.36864359996148516,0.6363917312451771,0.685168907046318,0.7051563135215214
103,0.29563310125778464,0.7065379640151714,0.7457609865172156,0.7643209315579513,0.37780934997967314,0.6243756349597659,0.6856212211506707,0.680486627987453
104,0.2903427766828701,0.7119302307737285,0.749448057906381,0.7659388410634008,0.37528217158147265,0.627472813640322,0.6823794352156776,0.7031364866665432
105,0.2901123232882598,0.7118984543043991,0.7482097518855128,0.7676649926037624,0.3719407692551613,0.632144529904638,0.7152172327041626,0.6630208747727531
106,0.2895832711766506,0.7127237746427799,0.7486825832005205,0.7682520891058033,0.36906064408166067,0.632804138319833,0.7152724734374455,0.6684564756495612
107,0.28471567661597813,0.7174463117944783,0.7514853271944769,0.7777945008771173,0.3700111529656819,0.6321670413017273,0.6898668046508517,0.7109044662543705
108,0.28496233476647015,0.7172083880366951,0.7555036144009952,0.7712179956765011,0.38562245134796413,0.6170752325228283,0.6858349485056741,0.6577732179846082
109,0.29803418702092666,0.7040166844581736,0.7388801790516952,0.7693287308873802,0.3784006770168032,0.6233895059142794,0.6764218104737145,0.6901431850024632
110,0.2795734120340183,0.7225858394441933,0.7575768242622244,0.7809582773981423,0.3615261805909021,0.6427820473909378,0.696775176695415,0.6896163906369891
111,0.2894915781658271,0.7126609117820345,0.7467254091953409,0.7741543619797148,0.3748750633427075,0.6273573637008667,0.6594612981591906,0.7205226634229932
112,0.28741740486745176,0.7147880057836401,0.7511473678309342,0.7734752831787899,0.36638620282922474,0.6367790613855634,0.6926424907786506,0.7059192444596972
113,0.2728476544906353,0.7294634447015566,0.7605930474297754,0.7940096742120283,0.3701162018946239,0.6310192921331951,0.682928992169244,0.6937468179634639
